,user_id,created_at,ip,QID11_TEXT_translated
704,1799626779,2024-04-14 15:48:12.075263,31.128.76.26,"Beautiful, smart, brave, optimistic"
705,1801730148,2024-04-11 05:22:39.192811,46.149.90.10,"Energetic, creative personality. I treat my work responsibly, I am sure that I can do more. I love new things in my field of activity, I am constantly engaged in self-development."
706,1802410375,2024-03-21 15:18:06.511994,45.132.93.198,"I am diligent about my work, I always try to do everything quickly, on time and with high quality.
I like to read and watch scientific programs."
707,5161076930,2024-04-13 11:15:49.453809,88.155.52.111,"I am an ordinary person. I love art, learning something new. I take my work seriously, I believe that any work, even if it is not prestigious, should be done to the best of my ability and conscientiously. I love animals (I have a cat) and art"
708,1032403263,2024-04-16 17:09:22.717061,2a02:2378:11a9:2eb9:3c06:ac1d:6a2c:82e4,Want
709,5240333,2024-01-19 13:39:12.203352,176.221.170.148,TEST
710,717156217,2024-04-17 12:19:45.886134,0.0.0.0,
711,73552026,2024-01-18 01:56:44.825593,70.168.50.218,I'm lazy gazy programmer
712,158489875,2024-02-11 19:58:56.735059,185.115.4.149,In Rtmt
713,435132781,2024-04-15 15:34:17.913534,0.0.0.0,"Active, proactive, communicative, with a good sense of humor. I go to the gym, I like to read and go to the theater."
714,640021219,2024-04-12 14:55:58.152208,185.38.209.73,"I work as a manager in a restaurant and I hate this job, I will be fired soon.
I am passionate about graphic design, I am studying in this direction and I plan to work further"
715,1806791205,2024-01-11 17:01:17.952638,93.127.66.10,I can't describe myself
716,1809099052,2024-03-18 00:22:07.427529,46.211.25.42,"Attentive, responsible, interested in something new, communicative"
717,1809938314,2024-04-07 07:27:51.543375,188.163.20.218,"I like work with a free schedule and deadlines, because it is easier for me to organize my time for work"
719,1814151738,2024-03-28 18:37:26.053491,192.71.244.206,"Cheerful, attentive, critical."
720,1816184729,2024-04-14 18:47:05.366616,188.163.40.157,I love my place of work and my colleagues. The mood rises there
721,686724626,2024-04-11 16:14:34.371834,91.210.251.11,I'm shy )
722,1802775650,2024-03-01 09:16:16.998309,91.222.17.81,"I used to work in a supermarket, but now I am on maternity leave and I am looking for a favorite part-time job on the Internet so that I have time for my children and to earn something"
723,1824717364,2024-04-06 17:27:50.147582,91.217.58.9,Purposeful
724,1825518021,2024-03-07 15:53:00.365274,213.231.27.237,I don't really trust people and I don't like big companies. But I am responsive and can offer my help if needed.
725,1825958504,2024-03-07 14:15:02.487267,176.67.3.179,I consider myself a versatile person who strives to constantly learn something new))
726,1827951614,2024-03-12 16:27:32.380184,46.211.104.180,Workaholic. Empath.
727,1324752021,2024-04-16 17:24:59.185192,188.163.80.159,I am a responsible person. I love when work brings pleasure and profit.
728,5215503422,2024-04-15 16:08:29.840945,91.193.172.170,"Responsibility, sensuality, reliability"
729,5576067966,2024-04-13 11:33:39.643226,46.211.250.141,I don't want to answer
730,204234341,2024-02-12 19:20:43.817295,178.159.231.210,Honest and responsible
731,250965102,2024-01-20 13:01:05.000728,0.0.0.0,"I am responsible and punctual at work. In my free time, I like to read books and listen to music. I play several musical instruments. For the past few years, I have been doing sports and watching my diet. I am passionate about science pop. I spend a lot of time with my girlfriend"
732,334769089,2024-01-20 22:42:35.382987,0.0.0.0,"I work as a bartender in a restaurant, I am fond of football, football analysis, I like to spend time with my children"
733,395895996,2024-03-02 13:44:10.549473,194.107.179.130,"My name is Victoria, I am a 3D visualizer. I'm 22 years old and I just love creating exciting visuals. My favorite hobbies are learning new technologies in the field of computer graphics, drawing on a tablet and photography. I feel happy when I can immerse myself in the world of creativity and innovation."
734,1830538705,2024-03-30 22:08:08.486307,46.211.81.25,Looking for a job. I like to travel. I like to communicate with people
735,1832189747,2024-03-24 20:02:39.988942,176.37.203.210,I try to look optimistically at the future of Ukraine
736,207844389,2024-02-12 17:17:09.353518,46.150.86.59,"Tall, intelligent and, as they say, clever. I'm trying to find a job that will bring not only money, but also pleasure, otherwise there may be no work;)"
737,6932560313,2024-04-17 12:22:04.719651,37.73.27.139,"I am beautiful, smart"
738,308781513,2024-04-11 03:07:24.481954,83.218.253.86,I like to work. I like to learn
739,596593688,2024-04-12 15:03:11.581846,176.111.179.78,"Confident and purposeful,
I like to work"
740,832299721,2024-04-11 16:19:07.293727,0.0.0.0,
741,1832899255,2024-03-07 15:53:01.465376,37.57.147.116,I like to work in the field of finance. Now I work on platforms that do not require a lot of time. I want to keep abreast of events in the world.
742,1833364327,2024-04-14 19:47:11.608195,77.123.67.171,"Mother of two beautiful boys, I love handmade and helping those who really need it"
743,1836764036,2024-04-13 03:35:10.089955,188.163.51.192,I treat my work very responsibly. I also now spend a lot of time working in the country. I pay a lot of attention to my husband and cat.
744,1841467125,2024-01-11 10:22:35.345905,134.249.196.140,"Creative, creative, responsible"
745,1842052525,2024-02-29 06:06:18.623066,46.150.68.2,I love my job
746,1843480539,2024-02-13 05:45:13.988352,0.0.0.0,
747,1846606633,2024-04-13 20:05:49.435215,213.110.129.96,"Purposeful, communicative, proactive. I have a clear statement about an active position"
748,1848449627,2024-04-14 19:44:00.887055,217.196.161.146,"I love myself and the world
I am waiting for victory"
749,1851098725,2024-02-25 11:10:28.625866,0.0.0.0,"I like to work, but unfortunately it's hard."
750,1855009185,2024-03-13 15:13:31.876968,95.135.79.179,"I work at a factory and, on the contrary, I work with plant seedlings, I love my work"
751,178777242,2024-04-16 17:46:12.477012,37.73.29.218,Currently I am looking for a job asks in my spare time I like to ride a bike asks I also do dancing from Kopka 10 months I work in the direction of Hills What time does it close asks I like to spend time with my friends asks I like to watch movies asks to listen to music asks to help others asks specifically those who need it I ask for help. I also like to cook in the kitchen.
752,64527853,2024-02-14 18:33:37.284732,194.62.139.251,"stress-resistant, active, progressive"
753,330580412,2024-02-12 19:15:09.602241,77.121.137.222,"I am serious about my work, I like to read and travel."
754,364178999,2024-02-13 08:28:30.303493,37.73.204.55,"Responsible and diligent in performing tasks. I always try to do my job as well as possible. I like the creative aspect of my work, as I think I have good taste. When work excites me, I am ready to work beyond the norm, which is what I demand from my colleagues."
755,439177249,2024-02-15 12:49:07.534446,62.106.82.175,"At this stage, I would not like to tell anything about myself, maybe in the future"
756,1302384132,2024-04-17 12:23:06.678856,46.227.143.249,"In my free time, I like to read or play computer games. I am interested in evidence-based medicine and new scientific research. I have a European shorthair cat. Childfree."
757,1855567592,2024-01-15 12:25:54.910782,193.37.251.110,"I like to knit, sew, embroider, cook something delicious for my family."
758,369390485,2024-04-15 16:29:45.288728,91.123.150.199,"An open, emotional, cheerful person"
759,1858422679,2024-03-17 08:16:54.717112,176.36.152.20,A woman who goes to work.
760,403494232,2024-02-14 17:03:37.041334,91.218.13.202,"I am 24 years old, I graduated from the Kyiv-Mohyla Academy with a degree in ""Finance, Banking and Insurance"" in 2021. Since then, she joined the creation of a startup that produces socks and started working in the data science of a British company. This year, I will enroll in a master's degree in data analysis, and I am also planning a PhD career. I love everything related to technology, I am deeply interested in AI and drones. I am constantly trying to improve and diversify approaches to passive income. I used to play football, now in my spare time I build a constructor or do graphic design. In the future, I dream of launching a technological startup that will create various algorithms to optimize the operation of various systems."
761,615705464,2024-04-13 11:40:13.811718,178.150.235.75,"Cheerful, fair, responsible. I like football, fishing."
762,688243281,2024-04-12 15:08:20.128059,37.229.11.215,Cautious optimist.
763,791900423,2024-04-11 16:21:49.364817,188.163.74.129,"I love interacting with people and learning, it's always been a big part of my life. I also like to read and do needlework. I could describe myself as a stress-resistant, balanced person who is difficult to get out of myself, but when this happens, it is accompanied by an emotional explosion"
764,1865420914,2024-02-24 19:38:48.655417,0.0.0.0,"I am a disabled person of the 3rd group, after a stroke. But I am an optimist, and I am moving on in life!)"
765,1867131610,2024-02-26 18:37:59.557205,95.158.42.138,"Responsible, purposeful, I want to wish everyone peace"
766,1870053205,2024-03-07 14:25:22.814649,188.163.24.81,"I like to work, attentive, purposeful, punctual, kind"
767,1874635279,2024-03-07 15:19:45.738767,91.225.108.152,"Punctual, responsible, executive"
768,1883712404,2024-03-08 17:29:44.118651,0.0.0.0,
769,1884069348,2024-02-12 19:55:17.724246,185.191.179.6,He is completely directed in his relations
770,1886010458,2024-03-29 19:07:46.046431,0.0.0.0,
772,876517422,2024-04-13 12:29:35.069824,2a02:2378:103c:9627:a591:50bc:1d67:76eb,"I am 18, I want to work as a lawyer, I am responsible"
773,192301335,2024-02-15 21:04:35.972300,45.12.26.236,"I am a mother on parental leave, so most of my time and interests are now centered around my son. I like to work because it gives me independence, confidence and self-affirmation. Now I work a couple of hours a day. I plan to return to work full-time in the fall."
774,955210999,2024-04-16 18:56:33.579241,188.163.34.19,"I love my job, I am waiting for a full return from maternity leave"
775,298201215,2024-01-12 16:50:14.226744,46.211.227.170,"I changed a lot because of the war. But I love people, attentive, active, sincere."
776,319138278,2024-01-16 14:47:59.234806,91.232.158.102,"Responsible, positive, tolerant and optimistic."
777,837476313,2024-04-11 16:23:53.039334,195.2.236.253,I want to learn something new.
778,260028974,2024-02-18 07:10:42.747453,159.224.217.19,"I am very interested in everything new, I want to learn as much new knowledge as possible or expand existing knowledge, but I often start many things at the same time without completing them. I like to read, listen to podcasts (history, psychology, art, politics, health, literature). I want to study physics again. I like walking in nature, just walking, board games. I treat work responsibly, the greater the load, the more energy. If there is a lull, then I fall into sadness and apathy. I study well and understand something new for me."
779,487053033,2024-04-12 15:22:38.413761,188.163.74.204,"Attentive, responsible."
781,1068695905,2024-04-17 12:26:55.119960,178.158.206.152,Mi
782,1896535264,2024-02-28 19:32:51.044442,176.36.64.25,"Merry, doorbell. I find a way out of various situations, resourceful, skillful."
783,1898001224,2024-03-26 06:20:06.375751,195.178.151.228,"I read books, I love new information,"
784,1900688275,2024-02-28 18:41:26.094246,0.0.0.0,
785,1905750067,2024-03-17 07:34:21.118612,0.0.0.0,
786,1906326937,2024-03-27 11:18:18.545319,46.211.95.92,"I love my work, reading books, spending time with my family"
788,1907425078,2024-04-05 07:37:10.971511,178.133.92.81,"I love to communicate, I do yoga in my free time."
790,1911886216,2024-03-25 16:59:48.747258,0.0.0.0,
791,1898083803,2024-03-08 10:27:35.941836,178.136.164.202,I like to take tests and participate in surveys
792,1914464810,2024-01-25 19:53:04.629295,0.0.0.0,
793,1916661243,2024-02-12 18:29:40.269294,94.178.220.113,"I like to fantasize, make some designs of buildings and rooms. I like to draw. Communicating with people is also my hobby"
794,1918055814,2024-04-15 08:10:19.040818,2001:67c:198c:906:15::f8,"I draw, like trams and play video games"
